uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_14,voice_opp_len_15,voice_opp_len_16,voice_opp_len_17,voice_opp_len_18,voice_opp_len_19,voice_opp_len_20,voice_opp_len_21,voice_opp_len_22,voice_opp_len_25,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_call_len_4,voice_call_len_5,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_1min_to_2min,voice_time_2min_to_3min,voice_time_3min_to_4min,voice_time_4min_to_5min,voice_time_5min_to_6min,voice_time_6min_to_7min,voice_time_7min_to_8min,voice_time_8min_to_9min,voice_time_9min_to_10min,voice_time_10min_to_30min,voice_time_30min_to_60min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_2,sms_opp_len_3,sms_opp_len_4,sms_opp_len_5,sms_opp_len_6,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_opp_len_15,sms_opp_len_16,sms_opp_len_17,sms_opp_len_18,sms_opp_len_19,sms_opp_len_20,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_min,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum
u0891,0,501.0,1017.0,55.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,985.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,42.0,62.0,0.0,0.0,711.0,306.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,7.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,115.0,120,1332,81.98264762366432,821.0,1.0,5.0,31.114114114114113,41444.0,120573.3124701674,1370978.0,0.0,8213.0,43283.2012012012,57653224.0,493552.4209594022,12692134.0,0.0,7605.0,111920.14639639639,149077635.0,1763688.7744467505,39809533.0,0.0,11310.5,325504.47222222225,433571957.0
u0892,0,17.0,117.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,6.0,16.0,0.0,0.0,75.0,42.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,7.0,60.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,14.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,219,1727,77.96274330520495,1181.0,1.0,4.0,29.436595251881876,50837.0,104465.91276965191,2435408.0,0.0,4928.0,36297.719166184135,62686161.0,389846.09569884365,10315422.0,0.0,5805.0,78250.3949044586,135138432.0,20313749.729264136,783285336.0,0.0,10072.0,1211081.391430226,2091537563.0
u0893,0,147.0,566.0,41.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,535.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,8.0,94.0,0.0,0.0,262.0,304.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,8.0,281.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,278.0,145,1040,73.47435885201044,699.0,1.0,5.0,31.560576923076923,32823.0,101075.46710398229,976111.0,0.0,6414.0,40981.745192307695,42621015.0,317073.52829842287,4947349.0,0.0,6359.5,74079.17115384615,77042338.0,2502625.139671043,60513132.0,0.0,12674.0,412037.2182692308,428518707.0
u0894,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,71,176,36.03829132406865,425.0,1.0,3.0,12.863636363636363,2264.0,60647.32567057452,704704.0,0.0,3302.0,19355.386363636364,3406548.0,418923.58458483545,5494198.0,0.0,2724.0,58462.59659090909,10289417.0,16554690.525920635,219581763.0,0.0,6999.0,1411260.8579545454,248381911.0
u0895,0,22.0,93.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,32.0,0.0,0.0,47.0,46.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,76,576,37.189003978437135,477.0,1.0,4.0,15.475694444444445,8914.0,80277.26072971002,946272.0,0.0,6771.0,28375.682291666668,16344393.0,120021.56237506111,2081831.0,61.0,6116.5,35847.29861111111,20648044.0,147078.40313656378,1189823.0,0.0,5715.5,52662.54340277778,30333625.0
u0896,0,27.0,96.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,57.0,0.0,0.0,54.0,42.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77,227,9.926424195748684,94.0,1.0,2.0,5.4801762114537445,1244.0,13989.470295808334,155574.0,0.0,2265.0,6315.57268722467,1433635.0,43812.4679252625,544302.0,0.0,903.0,10803.748898678414,2452451.0,1543792.2875412956,15910394.0,0.0,1401.0,204078.7973568282,46325887.0
u0897,0,9.0,37.0,9.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,9.0,0.0,0.0,31.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,240,1556,249.6389833308211,3519.0,1.0,5.0,69.1098971722365,107535.0,436962.5469517261,7276329.0,0.0,6516.0,105681.41645244216,164440284.0,2464732.8886003247,35737172.0,0.0,8832.0,469223.9350899743,730112443.0,72553102.10576718,1250657681.0,0.0,18977.5,11724451.259640103,18243246160.0
u0898,0,24.0,195.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,155.0,40.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,180,1204,171.48378933485117,2851.0,1.0,3.0,43.43604651162791,52297.0,527229.0353252273,10336452.0,0.0,4207.0,84861.40448504983,102173131.0,7300314.823582087,162378934.0,0.0,5226.0,833032.7026578073,1002971374.0,224897106.32568353,4241779319.0,0.0,8171.0,24973877.215116277,30068548167.0
u0899,0,6.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,22.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104,679,43.247377314213836,808.0,1.0,3.0,14.443298969072165,9807.0,64391.80768893539,1323210.0,0.0,4756.0,18653.701030927834,12665863.0,172264.0325917978,3539260.0,0.0,4788.0,34400.605301914584,23358011.0,1189990.2235259747,13913051.0,0.0,6688.0,208054.56406480118,141269049.0
u0900,0,67.0,377.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,370.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,5.0,59.0,0.0,0.0,185.0,192.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,4.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,149,887,80.71201814907155,904.0,1.0,3.0,29.101465614430666,25813.0,93054.82094412291,1158694.0,0.0,4027.0,32883.83652762119,29167963.0,1786451.6699295093,52865946.0,0.0,2965.0,126113.35287485908,111862544.0,4435376.735582258,65040163.0,0.0,6171.0,940584.0732807216,834298073.0
u0901,0,21.0,105.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,27.0,0.0,0.0,57.0,48.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,122,458,15.794250323673568,176.0,1.0,2.0,7.593886462882096,3478.0,22822.63896228466,281537.0,0.0,2433.0,9132.602620087337,4182732.0,198554.02513121217,4094751.0,0.0,2422.0,23048.82096069869,10556360.0,9165221.386946047,196014938.0,0.0,4030.0,529710.2685589519,242607303.0
u0902,0,84.0,615.0,42.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,605.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,157.0,163.0,0.0,2.0,337.0,278.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,320,1779,153.02593940724176,1441.0,1.0,5.0,57.001124227093875,101405.0,198509.4633264494,2510962.0,0.0,6783.0,69991.26138279932,124514454.0,668720.9029260444,21123875.0,0.0,6800.0,136297.06295671724,242472475.0,4581488.513935899,150335954.0,0.0,9775.0,685219.2417088252,1219005031.0
u0903,0,111.0,394.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,385.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,3.0,29.0,0.0,0.0,208.0,186.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,9.0,40.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,16.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,199,1275,109.08014684197279,1019.0,1.0,3.0,42.53098039215686,54227.0,133724.33348831758,1155133.0,0.0,4759.0,52055.056470588235,66370197.0,839159.9737418476,10586277.0,0.0,4533.0,240540.52627450982,306689171.0,15769898.940970084,439611333.0,0.0,8105.0,2659927.351372549,3391407373.0
u0904,0,10.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,14.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,143.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,141.0,92,349,14.28536372552031,147.0,1.0,2.0,6.581661891117479,2297.0,18913.70364057024,186784.0,0.0,2268.0,8204.957020057307,2863530.0,204963.76711792013,3655441.0,0.0,1298.0,27602.24641833811,9633184.0,1008052.3780555642,17364036.0,0.0,1908.0,136903.34097421204,47779266.0
u0905,0,319.0,2550.0,37.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2510.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.0,56.0,633.0,0.0,0.0,1531.0,1019.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,35.0,311.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,14.0,0.0,288.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,249.0,343,1973,158.1332909117387,2791.0,1.0,4.0,45.08261530663963,88948.0,195402.7201998979,3242197.0,0.0,3974.0,54884.65027876331,108287415.0,2082445.5792623474,60377377.0,0.0,4121.0,344653.17131272174,680000707.0,21750431.13515335,737043026.0,0.0,7030.0,2716160.1530663962,5358983982.0
u0906,0,72.0,401.0,22.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,371.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,70.0,1.0,0.0,0.0,270.0,131.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,16.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,173,1372,143.22239956971373,1616.0,1.0,6.0,54.32507288629738,74534.0,172147.64765073152,2060093.0,0.0,6599.0,63612.717930029154,87276649.0,2404264.4323063865,83034042.0,0.0,5752.0,213052.04081632654,292307400.0,9315560.135111034,159608759.0,0.0,10260.5,1625562.584548105,2230271866.0
u0907,0,89.0,455.0,32.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,442.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,4.0,51.0,0.0,0.0,284.0,171.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,7.0,210.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,138.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,267,2465,135.59458858221637,1860.0,1.0,4.0,40.63245436105477,100159.0,163988.1544964789,1868971.0,0.0,4814.0,51551.710750507096,127074967.0,5259612.418892437,111231548.0,0.0,5304.0,859192.2048681541,2117908785.0,42194314.24824736,999914154.0,0.0,11268.0,4316019.33346856,10638987657.0
u0908,0,36.0,403.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,398.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,232.0,6.0,0.0,0.0,210.0,193.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2,1,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,608.0,608.0,608.0,608.0,608.0,,347.0,347.0,347.0,347.0,347.0
u0909,0,72.0,690.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,676.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,3.0,0.0,0.0,175.0,515.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,13.0,151.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,101.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,138.0,250,1607,118.123023058144,1879.0,1.0,5.0,37.43061605476042,60151.0,216607.3002800584,5252152.0,0.0,5841.0,49817.351586807716,80056484.0,2340434.6505117905,73589876.0,0.0,7204.0,292144.8973242066,469476850.0,31758651.728066906,965070915.0,0.0,12894.0,3046972.724953329,4896485169.0
u0910,0,88.0,296.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,276.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,1.0,0.0,0.0,90.0,206.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,8.0,138.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,52.0,145,530,19.911367253944686,308.0,1.0,2.0,6.558490566037736,3476.0,25968.540697293403,394785.0,0.0,1744.0,8210.467924528302,4351548.0,148709.09775164461,3234669.0,0.0,693.5,16619.816981132077,8808503.0,6810185.547574587,156129033.0,0.0,836.0,374963.07924528304,198730432.0
u0911,0,145.0,1168.0,37.0,0.0,4.0,0.0,0.0,6.0,1.0,13.0,1132.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,16.0,98.0,0.0,0.0,644.0,524.0,1168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,8.0,120.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,262,2138,148.7069971192493,2074.0,1.0,5.0,45.60570626753976,97505.0,175080.7219349297,2366090.0,0.0,5949.0,54796.48971000935,117154895.0,1542494.7645866876,36055773.0,0.0,9498.5,296202.8493919551,633281692.0,25296694.479729354,731600194.0,0.0,16087.0,2918524.571562208,6239805534.0
u0912,0,191.0,395.0,38.0,0.0,1.0,0.0,0.0,12.0,1.0,2.0,337.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,4.0,1.0,0.0,0.0,122.0,273.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,18.0,177.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,13.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,147.0,319,2494,91.22335846416591,1243.0,1.0,3.0,26.97914995990377,67286.0,112180.75879562838,1638231.0,0.0,4372.5,33778.72814755413,84244148.0,1097393.7031579618,18338789.0,0.0,5786.0,200052.84763432236,498931802.0,4067521.3994036415,94750184.0,0.0,12773.5,791049.0192461909,1972876254.0
u0913,0,27.0,144.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2.0,28.0,0.0,0.0,78.0,66.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,11.0,72.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,41,96,42.28071913445083,350.0,1.0,4.0,16.5625,1590.0,66299.73941768188,606887.0,0.0,3901.5,20586.010416666668,1976257.0,197447.42718962344,1833870.0,0.0,3028.0,44978.59375,4317945.0,3188428.295180946,30156178.0,0.0,6748.0,528448.2291666666,50731030.0
u0914,0,15.0,26.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,8.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14,88,23.858996165275457,154.0,1.0,11.5,18.78409090909091,1653.0,38105.95022608803,238721.0,0.0,17507.5,29290.147727272728,2577533.0,17027.253986346994,62504.0,0.0,11731.0,15891.727272727272,1398472.0,21066.539996527372,86186.0,40.0,8292.5,17410.0,1532080.0
u0915,0,126.0,187.0,31.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,133.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,33.0,154.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,8.0,155.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,147.0,232,1225,93.0918129496644,1443.0,1.0,3.0,27.071020408163264,33162.0,140069.9777106058,2068270.0,0.0,3544.0,36794.191836734695,45072885.0,1107213.8371193723,31456065.0,0.0,2863.0,139414.14204081634,170782324.0,6926122.871703959,136221296.0,0.0,6073.0,1033587.5232653061,1266144716.0
u0916,0,6.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,25.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,82,11.1430165226355,66.0,1.0,5.0,9.609756097560975,788.0,24041.89359619174,129171.0,0.0,8195.5,18171.841463414636,1490091.0,32730.86288963599,190237.0,0.0,5404.0,20228.60975609756,1658746.0,27349.543950250078,128478.0,0.0,7733.5,18322.90243902439,1502478.0
u0917,0,20.0,45.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,18.0,27.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,115.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,139,700,35.40004757167489,243.0,1.0,3.0,17.797142857142855,12458.0,37925.45612507489,250479.0,0.0,3413.5,19133.702857142856,13393592.0,492031.9327908413,11130165.0,0.0,2224.0,68210.14285714286,47747100.0,3223377.9445536635,66735154.0,0.0,3448.5,482090.8857142857,337463620.0
u0918,0,37.0,186.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,1.0,0.0,0.0,75.0,111.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,2.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,275,1406,70.4516471337808,1293.0,1.0,3.0,20.017069701280228,28144.0,103170.3795118253,2167667.0,0.0,4122.5,25838.60241820768,36329075.0,395078.0406747673,10583416.0,0.0,4101.0,55402.82503556188,77896372.0,11931811.090472732,328840746.0,0.0,6249.0,814218.8136557611,1144791652.0
u0919,0,52.0,77.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,16.0,61.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10.0,153.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,135.0,192,1442,291.2403774653523,4513.0,1.0,4.0,72.23300970873787,104160.0,378478.48491487844,5876302.0,0.0,5580.5,91759.37725381415,132317022.0,2121235.4349880014,33505320.0,0.0,9809.0,392734.34743411926,566322929.0,41864186.42995121,641879096.0,0.0,24275.0,6404627.32038835,9235472596.0
u0920,0,41.0,93.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4.0,24.0,0.0,0.0,35.0,58.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,6.0,43.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,72,447,176.1141196617412,1053.0,1.0,7.0,72.82102908277405,32551.0,221037.24091094092,1458919.0,0.0,10291.0,92715.31543624161,41443746.0,10775132.641272765,201214770.0,40.0,17585.0,1184546.062639821,529492090.0,13381730.832880145,164866007.0,0.0,36168.0,2719515.8322147653,1215623577.0
