uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_15,voice_opp_len_16,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_5,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum,sms_in_out_diff,voice_in_out_diff,voice_opp_num_unique_count_ratio,voice_opp_len12_ratio,voice_call_len1andlen3_ratio,sms_opp_len11andlen13_ratio,mean_diff_wa_up_and_wa_down
u1618,0,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,2.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,59,347,70.52073543789234,785.0,4.0,24.363112391930837,8454.0,122779.38967081315,1454341.0,0.0,5778.0,38421.06916426513,13332111.0,131311.819491903,1572903.0,58.0,4084.0,43289.057636887606,15021303.0,1964861.5614048303,19320656.0,0.0,6602.0,457011.2939481268,158582919.0,-1.0,,,,,0.08333333333333333,-413722.2363112392
u1619,0,18.0,32.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,18.0,13.0,1.0,4.0,28.0,32.0,32.0,6.0,69.0,4.0,0.0,0.0,2.0,10.0,0.0,55.0,2.0,0.0,0.0,2.0,67.0,50,81,235.06796364214367,1827.0,5.0,71.04938271604938,5755.0,300444.5956606549,2506999.0,0.0,8784.0,85031.07407407407,6887517.0,455864.935509347,2541198.0,40.0,5815.0,147336.69135802472,11934272.0,1594253.6243596582,9588644.0,0.0,9123.0,456648.71604938275,36988546.0,-0.9420289855072463,-0.75,0.5625,0.0,1.125,0.7971014492753623,-309312.02469135803
u1620,0,227.0,918.0,48.0,0.0,12.0,1.0,4.0,5.0,1.0,7.0,879.0,9.0,0.0,0.0,0.0,464.0,30.0,424.0,555.0,363.0,918.0,918.0,21.0,192.0,16.0,5.0,0.0,4.0,23.0,0.0,159.0,0.0,0.0,1.0,25.0,167.0,497,2503,109.70931931309366,2539.0,4.0,29.238913304035158,73185.0,176149.8078543662,5704412.0,0.0,4546.0,40277.49980023971,100814582.0,1050911.557417822,25850145.0,0.0,4239.0,174672.73871354375,437205865.0,20822751.33641157,799394560.0,0.0,6954.0,1979766.2820615259,4955355004.0,-0.7395833333333334,0.20915032679738563,0.24727668845315903,0.00980392156862745,1.0108932461873639,0.828125,-1805093.5433479822
u1621,0,20.0,296.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,292.0,3.0,0.0,0.0,0.0,296.0,0.0,0.0,144.0,152.0,296.0,296.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,4,4,0.0,1.0,1.0,1.0,4.0,346.4342169397628,725.0,0.0,177.5,270.0,1080.0,169.333005249026,411.0,60.0,235.5,235.5,942.0,241.47394614464451,542.0,75.0,308.5,308.5,1234.0,1.0,-0.02702702702702703,0.06756756756756757,0.010135135135135136,2.0,0.4,-73.0
u1622,0,37.0,84.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78.0,4.0,0.0,0.0,0.0,67.0,8.0,9.0,42.0,42.0,84.0,84.0,7.0,54.0,4.0,2.0,0.0,3.0,17.0,2.0,30.0,0.0,0.0,0.0,0.0,54.0,235,1973,126.32317330478914,1752.0,3.0,34.35022807906741,67773.0,151557.45346902494,2445761.0,0.0,4206.0,42882.7972630512,84607759.0,3370628.508319448,61826799.0,0.0,5706.0,627449.6244298023,1237958109.0,18096497.904437352,372818424.0,0.0,13158.0,3076433.397871262,6069803094.0,-1.0,0.0,0.44047619047619047,0.047619047619047616,1.5952380952380953,0.5555555555555556,-2448983.7734414595
u1623,0,45.0,240.0,27.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,231.0,3.0,0.0,0.0,0.0,227.0,0.0,13.0,127.0,113.0,240.0,240.0,8.0,150.0,5.0,0.0,0.0,18.0,8.0,0.0,122.0,1.0,0.0,1.0,14.0,136.0,62,186,26.46205796001553,200.0,3.0,13.172043010752688,2450.0,29995.53270810571,153599.0,0.0,3575.5,16579.44623655914,3083777.0,593606.6465639047,7382125.0,40.0,6410.0,134087.65053763438,24940303.0,6139170.414670127,70440861.0,0.0,10664.5,1292966.505376344,240491770.0,-0.8133333333333334,0.058333333333333334,0.1875,0.0125,1.8916666666666666,0.8133333333333334,-1158878.8548387098
u1624,0,12.0,59.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,0.0,0.0,0.0,56.0,2.0,1.0,22.0,37.0,59.0,59.0,2.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,24,89,9.95875047029094,62.0,2.0,5.6741573033707855,505.0,16926.95673492964,109444.0,0.0,1385.0,8523.786516853932,758617.0,268208.6496903738,2331505.0,0.0,775.0,49136.24719101124,4373126.0,100766.16014841832,667936.0,0.0,1263.0,30443.011235955055,2709428.0,1.0,-0.2542372881355932,0.2033898305084746,0.1016949152542373,1.8983050847457628,0.4,18693.23595505619
u1625,0,61.0,158.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,2.0,0.0,0.0,0.0,141.0,12.0,5.0,61.0,97.0,158.0,158.0,5.0,74.0,5.0,1.0,0.0,4.0,0.0,0.0,69.0,0.0,0.0,0.0,3.0,71.0,373,2655,1908.1855689688248,93051.0,4.0,112.460263653484,298582.0,2160562.1999471,109415490.0,0.0,4522.0,130373.10395480225,346140591.0,28853493.04895088,1473515934.0,0.0,6558.0,1043608.0952919021,2770779493.0,70959890.33903559,1829011911.0,0.0,13032.0,9020362.883992467,23949063457.0,-0.918918918918919,-0.22784810126582278,0.3860759493670886,0.012658227848101266,1.7848101265822784,0.9324324324324325,-7976754.788700565
u1626,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,47,48,59.09794730687796,305.0,6.5,21.66666666666667,1040.0,75970.24256511548,387724.0,0.0,8481.5,27589.29166666667,1324286.0,212436.61515779328,1411380.0,139.0,4427.0,52283.29166666666,2509598.0,8675288.55240885,60132802.0,0.0,5114.0,1325970.166666667,63646568.0,-1.0,-1.0,1.0,0.0,2.0,1.0,-1273686.8750000002
u1627,0,98.0,584.0,36.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,565.0,10.0,1.0,0.0,0.0,325.0,164.0,95.0,260.0,324.0,584.0,584.0,18.0,146.0,13.0,0.0,0.0,15.0,16.0,4.0,109.0,0.0,1.0,1.0,20.0,126.0,319,2078,141.19990839760152,3197.0,4.0,31.97978825794033,66454.0,222449.30565064363,6973982.0,0.0,4624.5,42831.299326275264,89003440.0,16084952.399730265,612937801.0,0.0,5023.5,1051681.6429258904,2185394454.0,150025135.28580505,6329915804.0,0.0,10035.0,7772436.370548604,16151122778.0,-0.726027397260274,-0.1095890410958904,0.1678082191780822,0.017123287671232876,1.1130136986301369,0.7534246575342466,-6720754.727622714
u1628,0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,4.0,12.0,12.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,35,73,12.687197972351889,73.0,3.0,7.602739726027397,555.0,11577.84030009309,74062.0,0.0,4142.0,7614.767123287671,555878.0,20061.46116021464,85230.0,0.0,1820.0,9262.753424657534,676181.0,171307.2402576365,989967.0,40.0,4490.0,54025.91780821918,3943892.0,1.0,0.3333333333333333,0.25,0.0,2.0,0.0,-44763.16438356164
u1629,0,11.0,63.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,53.0,0.0,10.0,22.0,41.0,63.0,63.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4,4,0.0,1.0,1.0,1.0,4.0,2574.670658550332,5430.0,0.0,1182.0,1948.5,7794.0,3270.241109867385,7052.0,166.0,720.5,2164.75,8659.0,168210.86511355324,336708.0,153.0,353.0,84391.75,337567.0,1.0,-0.30158730158730157,0.1746031746031746,0.0,1.6825396825396826,0.5,-82227.0
u1630,0,46.0,158.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0,4.0,0.0,0.0,0.0,115.0,5.0,38.0,109.0,49.0,158.0,158.0,7.0,132.0,7.0,0.0,0.0,2.0,0.0,0.0,128.0,0.0,0.0,2.0,6.0,126.0,212,1565,339.17843344676487,6209.0,6.0,72.15335463258786,112920.0,462512.5219042695,9420288.0,0.0,8072.0,96144.91118210863,150466786.0,53291350.4580418,1127762901.0,0.0,11218.0,5668188.423003195,8870714882.0,54453382.99986255,1512547413.0,0.0,16506.0,8177057.061341853,12797094301.0,-0.9090909090909091,0.379746835443038,0.2911392405063291,0.02531645569620253,1.4556962025316456,0.9696969696969697,-2508868.638338658
u1631,0,71.0,163.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,8.0,0.0,0.0,0.0,151.0,1.0,11.0,63.0,100.0,163.0,163.0,10.0,52.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,36.0,0.0,11.0,41.0,39,117,18.554457806933726,147.0,2.0,9.128205128205126,1068.0,20713.543688970214,124894.0,0.0,3095.0,11057.90598290598,1293775.0,71407.78770167536,481293.0,0.0,2527.0,23241.60683760684,2719268.0,748617.7478456821,6256380.0,0.0,5150.0,164091.89743589744,19198752.0,-0.5769230769230769,-0.22699386503067484,0.43558282208588955,0.049079754601226995,1.852760736196319,0.9615384615384616,-140850.2905982906
u1632,0,42.0,205.0,34.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,192.0,5.0,0.0,0.0,0.0,197.0,7.0,1.0,83.0,122.0,205.0,205.0,2.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,43.0,155,855,35.764876826247395,524.0,4.0,14.992982456140352,12819.0,46423.77997749567,766780.0,0.0,4457.0,17620.788304093567,15065774.0,107056.62287678717,1676984.0,0.0,3173.0,25792.840935672513,22052879.0,2905900.415759073,81717581.0,0.0,5155.0,280016.9099415205,239414458.0,-1.0,-0.1902439024390244,0.2048780487804878,0.024390243902439025,1.921951219512195,1.0,-254224.06900584797
u1633,0,47.0,227.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,221.0,3.0,0.0,0.0,0.0,226.0,1.0,0.0,131.0,96.0,227.0,227.0,5.0,71.0,4.0,2.0,0.0,0.0,13.0,0.0,55.0,1.0,0.0,0.0,1.0,70.0,236,1704,67.17367359101611,1195.0,4.0,22.352699530516432,38089.0,77400.17212007198,1432275.0,0.0,4480.0,26524.55340375587,45197839.0,260612.27274455415,3152436.0,0.0,5067.0,73450.44366197183,125159556.0,4557691.057349624,67065524.0,0.0,9479.0,903531.2265258216,1539617210.0,-0.971830985915493,0.15418502202643172,0.20704845814977973,0.013215859030837005,1.9911894273127753,0.7746478873239436,-830080.7828638498
u1634,0,126.0,515.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,480.0,32.0,1.0,0.0,0.0,189.0,236.0,90.0,37.0,478.0,515.0,515.0,6.0,69.0,4.0,0.0,0.0,0.0,10.0,0.0,8.0,51.0,0.0,0.0,1.0,68.0,66,228,73.42804081224905,605.0,4.0,27.798245614035093,6338.0,84332.666269023,652259.0,0.0,6077.5,34601.84649122807,7889221.0,814590.5463599422,11777356.0,0.0,12605.0,147541.6052631579,33639486.0,26446073.90158861,383141353.0,0.0,18429.0,3189373.473684211,727177152.0,-0.9710144927536232,-0.8563106796116505,0.2446601941747573,0.062135922330097085,0.7339805825242719,0.11594202898550725,-3041831.868421053
u1635,0,16.0,284.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,270.0,1.0,0.0,0.0,0.0,269.0,15.0,0.0,83.0,201.0,284.0,284.0,8.0,224.0,6.0,1.0,0.0,1.0,0.0,0.0,197.0,0.0,25.0,0.0,190.0,34.0,185,1302,679.534222263685,8691.0,5.0,111.95007680491553,145759.0,415683.02472106507,5112981.0,0.0,6046.0,91518.544546851,119157145.0,1100364.9556242744,12454974.0,0.0,5125.0,227945.43471582184,296784956.0,13493885.541232144,371312490.0,0.0,6348.5,1402396.084485407,1825919702.0,0.6964285714285714,-0.4154929577464789,0.056338028169014086,0.0035211267605633804,1.8943661971830985,0.9910714285714286,-1174450.649769585
u1636,0,32.0,242.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,241.0,0.0,0.0,0.0,0.0,72.0,159.0,11.0,159.0,83.0,242.0,242.0,,,,,,,,,,,,,,,2,10,0.4216370213557839,2.0,1.0,1.2,12.0,2774.573328559827,6008.0,0.0,865.5,2597.6,25976.0,544.7321870016086,1362.0,63.0,718.0,668.4,6684.0,550.259221741091,1400.0,79.0,700.0,691.9,6919.0,,0.3140495867768595,0.1322314049586777,0.0,0.5950413223140496,,-23.5
u1637,0,7.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,6.0,8.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24,24,14.800851914376562,62.0,2.0,8.25,198.0,41513.66215232163,203966.0,0.0,2014.0,14145.416666666664,339490.0,22343.71026109773,86040.0,0.0,1245.0,11153.833333333336,267692.0,35832.00294490218,142878.0,0.0,1444.5,18816.0,451584.0,1.0,-0.14285714285714285,0.5,0.07142857142857142,1.8571428571428572,1.0,-7662.166666666664
u1638,0,64.0,103.0,31.0,0.0,7.0,0.0,0.0,3.0,5.0,0.0,79.0,9.0,0.0,0.0,0.0,96.0,0.0,7.0,28.0,75.0,103.0,103.0,13.0,245.0,10.0,2.0,0.0,1.0,11.0,0.0,224.0,7.0,0.0,0.0,11.0,234.0,302,1454,58.03772161593852,1169.0,3.0,15.816368638239341,22997.0,83788.07502642648,1863559.0,0.0,3508.0,20618.937414030257,29979935.0,1000909.1305438052,30973934.0,0.0,3198.5,100636.50343878953,146325476.0,5697341.475177912,160555591.0,0.0,6393.0,602212.605914718,875617129.0,-0.9102040816326531,-0.4563106796116505,0.6213592233009708,0.08737864077669903,1.8640776699029127,0.9142857142857143,-501576.1024759285
u1639,0,19.0,159.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,148.0,10.0,0.0,0.0,0.0,157.0,2.0,0.0,97.0,62.0,159.0,159.0,7.0,25.0,5.0,2.0,0.0,5.0,12.0,0.0,6.0,0.0,0.0,0.0,4.0,21.0,226,1359,145.9970851924989,1554.0,5.0,54.61368653421635,74220.0,163162.57346267893,1445139.0,0.0,6070.0,63375.2391464312,86126950.0,1143784.5093151738,19269554.0,0.0,7603.0,218984.8050036792,297600350.0,12577399.978464687,248589212.0,0.0,14227.0,2275915.9462840324,3092969771.0,-0.68,0.22012578616352202,0.11949685534591195,0.06289308176100629,1.9748427672955975,0.24,-2056931.1412803533
u1640,0,24.0,256.0,22.0,0.0,3.0,0.0,26.0,1.0,0.0,0.0,225.0,1.0,0.0,0.0,0.0,255.0,0.0,1.0,130.0,126.0,256.0,256.0,4.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,2.0,20.0,165,1022,85.85547723329178,897.0,4.0,35.42270058708415,36202.0,116927.57009643287,1167377.0,0.0,6089.0,45221.42661448142,46216298.0,1223200.8886468494,26081817.0,0.0,5868.5,129808.65753424658,132664448.0,3623505.309407584,74733578.0,0.0,9854.0,519896.06457925634,531333778.0,-0.8181818181818182,0.015625,0.09375,0.00390625,1.9921875,1.0,-390087.4070450098
u1641,0,10.0,21.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,14.0,7.0,21.0,21.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,113,549,442.61197818002086,5345.0,5.0,129.81420765027323,71268.0,663788.3622917742,9048654.0,0.0,7530.0,175304.99271402552,96242441.0,3928404.084651082,53374733.0,0.0,15817.0,938456.4571948998,515212595.0,147921064.83468783,2126882113.0,0.0,37497.0,24288867.08378871,13334588029.0,-0.3333333333333333,0.3333333333333333,0.47619047619047616,0.0,1.619047619047619,1.0,-23350410.626593813
u1642,0,253.0,1962.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1958.0,0.0,0.0,0.0,0.0,1961.0,0.0,1.0,693.0,1269.0,1962.0,1962.0,25.0,96.0,4.0,0.0,0.0,5.0,0.0,0.0,81.0,0.0,10.0,0.0,69.0,27.0,112,438,22.73570508970968,187.0,3.0,10.271689497716897,4499.0,26503.684535648397,237601.0,0.0,3430.0,12453.764840182648,5454749.0,276791.7887926717,4295644.0,0.0,3341.5,54310.79452054795,23788128.0,4794308.3846935835,82643537.0,0.0,5713.5,594161.2899543379,260242645.0,0.4375,-0.29357798165137616,0.1289500509683996,0.0,1.998980632008155,0.9479166666666666,-539850.4954337899
u1643,0,9.0,15.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,14.0,15.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2,3,0.0,1.0,1.0,1.0,3.0,510.3776379636291,884.0,0.0,0.0,294.6666666666667,884.0,379.6107655656427,721.0,62.0,718.0,500.33333333333326,1501.0,357.95716689756796,697.0,77.0,697.0,490.33333333333326,1471.0,-1.0,-0.8666666666666667,0.6,0.0,2.0,1.0,10.0
u1644,0,14.0,124.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,119.0,5.0,0.0,65.0,59.0,124.0,124.0,3.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,5.0,30.0,178,1033,41.520922399806366,350.0,4.0,20.17715392061956,20843.0,48039.779391408214,460728.0,0.0,4400.0,23059.658276863505,23820627.0,217076.1524922311,4331910.0,0.0,4738.0,43631.14327202323,45070971.0,7767930.688046767,229619953.0,0.0,5580.0,575743.0106485963,594742530.0,-0.7142857142857143,0.04838709677419355,0.11290322580645161,0.0,1.9193548387096775,1.0,-532111.8673765732
u1645,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,11.0,3.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,10.0,211,1312,394.0405057199034,6668.0,6.0,102.97713414634147,135106.0,960144.7980093486,20259473.0,0.0,7887.0,190813.43597560973,250347228.0,4481191.6179621015,84442385.0,0.0,9644.0,943377.9611280487,1237711885.0,262855809.38550317,6314249743.0,0.0,22988.0,36095583.666158535,47357405770.0,-0.8181818181818182,-1.0,1.0,0.0,2.0,0.7272727272727273,-35152205.705030486
u1646,0,26.0,60.0,17.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,37.0,20.0,0.0,0.0,0.0,48.0,12.0,0.0,16.0,44.0,60.0,60.0,7.0,36.0,4.0,0.0,0.0,1.0,15.0,1.0,19.0,0.0,0.0,0.0,1.0,35.0,179,1111,149.64771464310363,2251.0,3.0,35.623762376237615,39578.0,186684.06315154425,2829203.0,0.0,4472.0,43509.257425742566,48338785.0,883055.6519619955,13773526.0,0.0,3964.0,166558.10171017106,185046051.0,7914343.593850138,113205085.0,0.0,7108.0,1544491.180918092,1715929702.0,-0.9444444444444444,-0.4666666666666667,0.43333333333333335,0.3333333333333333,1.6,0.5277777777777778,-1377933.079207921
u1647,0,12.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,9.0,19.0,26.0,5.0,31.0,31.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,22,29,8.92180038823374,49.0,1.0,3.7931034482758617,110.0,12949.163522635765,68673.0,0.0,1791.0,5945.310344827585,172414.0,21532.95108916505,112075.0,0.0,294.0,6001.413793103448,174041.0,41524.9602877476,224610.0,0.0,519.0,9936.448275862067,288157.0,-1.0,0.6774193548387096,0.3870967741935484,0.1935483870967742,0.0,1.0,-3935.0344827586187
u1648,0,39.0,100.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,84.0,15.0,1.0,47.0,53.0,100.0,100.0,6.0,99.0,6.0,2.0,0.0,0.0,9.0,1.0,87.0,0.0,0.0,0.0,4.0,95.0,295,2094,114.64463438508177,1620.0,4.0,32.580706781279844,68224.0,135391.32373419392,2203075.0,0.0,5687.5,40048.518147086914,83861597.0,819442.0330620592,15749582.0,0.0,8183.0,175464.55969436484,367422788.0,24600330.99348149,920378481.0,0.0,18724.0,1915390.3486150908,4010827390.0,-0.9191919191919192,-0.06,0.39,0.0,1.68,0.8787878787878788,-1739925.788920726
u1649,0,42.0,159.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,138.0,8.0,13.0,77.0,82.0,159.0,159.0,13.0,83.0,10.0,0.0,0.0,1.0,12.0,0.0,70.0,0.0,0.0,0.0,36.0,47.0,84,607,38.67151135001915,336.0,5.0,18.719934102141682,11363.0,59167.26289978454,511494.0,0.0,7714.0,29005.90609555189,17606585.0,389234.906389896,6166491.0,0.0,6692.0,87218.45799011532,52941604.0,1333108.6087998946,18910666.0,0.0,9582.0,301779.1532125206,183179946.0,-0.13253012048192772,-0.031446540880503145,0.2641509433962264,0.0,1.7358490566037736,0.8433734939759037,-214560.69522240525
u1650,0,32.0,151.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,149.0,1.0,1.0,69.0,82.0,151.0,151.0,4.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,13.0,21.0,208,1220,65.89227119467525,734.0,3.0,26.845081967213112,32751.0,80240.83125642799,1003555.0,0.0,4346.5,32347.22213114754,39463611.0,683394.7407706829,16809625.0,0.0,4789.0,119931.57622950821,146316523.0,10899942.459400166,303953713.0,0.0,11290.0,1245180.6147540985,1519120350.0,-0.23529411764705882,-0.08609271523178808,0.2119205298013245,0.0,1.9735099337748345,1.0,-1125249.0385245902
u1651,0,22.0,56.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,46.0,9.0,1.0,20.0,36.0,56.0,56.0,5.0,56.0,3.0,0.0,0.0,1.0,16.0,0.0,36.0,3.0,0.0,0.0,0.0,56.0,6,5,0.4472135954999579,2.0,1.0,1.2,6.0,697.9138198946916,2774.0,1055.0,2316.0,1999.2,9996.0,750.0963271473871,1837.0,99.0,1632.0,1269.0,6345.0,823.9208093014764,2304.0,245.0,1065.0,1091.0,5455.0,-1.0,-0.2857142857142857,0.39285714285714285,0.017857142857142856,1.6428571428571428,0.6428571428571429,178.0
u1652,0,56.0,159.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,151.0,3.0,0.0,0.0,0.0,148.0,6.0,5.0,82.0,77.0,159.0,159.0,10.0,72.0,7.0,0.0,0.0,5.0,15.0,0.0,50.0,2.0,0.0,0.0,8.0,64.0,231,1326,287.65151476749617,4193.0,6.0,82.38838612368023,109247.0,364988.0929890504,5788027.0,0.0,7505.5,105761.3838612368,140239595.0,2302668.4800936487,39901527.0,0.0,10838.0,396514.8634992458,525778709.0,12641657.17701427,243123781.0,0.0,19223.5,1986854.7435897437,2634569390.0,-0.7777777777777778,0.031446540880503145,0.3522012578616352,0.018867924528301886,1.8616352201257862,0.6944444444444444,-1590339.880090498
u1653,0,26.0,182.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,156.0,26.0,0.0,139.0,43.0,182.0,182.0,4.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,328,2614,91.07290201366341,1243.0,4.0,28.760137719969396,75179.0,106318.1540239818,1497833.0,0.0,4440.5,32929.479724560064,86077660.0,658489.7291602506,17876405.0,0.0,4511.0,95881.69586840092,250634753.0,20630943.57831216,744414211.0,0.0,6350.0,1715048.9074215759,4483137844.0,-0.42857142857142855,0.5274725274725275,0.14285714285714285,0.0,1.7142857142857142,0.7142857142857143,-1619167.211553175
u1654,0,3.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,7.0,13.0,13.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,13,22,13.584511807163372,65.0,1.0,4.409090909090909,97.0,9854.416076998916,45456.0,0.0,767.0,4267.136363636364,93877.0,75921.01311466505,356856.0,41.0,538.0,16968.5,373307.0,2025593.3158408897,9501675.0,0.0,528.5,432659.36363636365,9518506.0,-1.0,-0.07692307692307693,0.23076923076923078,0.0,2.0,1.0,-415690.86363636365
u1655,0,19.0,294.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,3.0,0.0,0.0,0.0,60.0,227.0,7.0,66.0,228.0,294.0,294.0,2.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,49.0,272,1864,63.80681722875623,1184.0,3.0,19.690450643776824,36703.0,76888.63144210495,1737092.0,0.0,3939.0,24138.600321888407,44994351.0,426120.9894538532,9362586.0,0.0,4309.5,92899.08208154507,173163889.0,11649217.447153365,348372581.0,0.0,7360.5,1198894.33583691,2234739042.0,-1.0,-0.5510204081632653,0.06462585034013606,0.01020408163265306,0.40816326530612246,1.0,-1105995.2537553648
